"Gene"	"BaseGeneMean"	"OutlierFactor"	"GeneMean"	"BatchFacBatch1"	"BatchFacBatch2"	"DEFacGroup1"	"DEFacGroup2"
"Gene659"	"Gene659"	2.48102852633344	1	2.48102852633344	0.785637812106972	0.721077375128143	1	1
"Gene661"	"Gene661"	5.61873564629174	1	5.61873564629174	0.518611429517844	0.821829238635562	1	1
"Gene662"	"Gene662"	1.35160780953751	68.0222832741337	72.3585375584055	1.10980272327998	3.45897081953461	1.06455401662485	1
"Gene666"	"Gene666"	0.00194272017365308	46.7063388584163	49.6837537911267	0.524056599352128	1.9108732169418	1	1
"Gene667"	"Gene667"	1.52905791794245	1	1.52905791794245	1.24931459087339	1.52348669583651	1	1
"Gene670"	"Gene670"	3.33144287492118	1	3.33144287492118	2.15710126962608	1.01161745673467	1	1.70588221381072
"Gene671"	"Gene671"	2.62986129293583	1	2.62986129293583	1.63688157495706	0.939477875106901	1	1
"Gene677"	"Gene677"	2.13562576256275	1	2.13562576256275	1.12987005203401	1.02714407274045	1	1
"Gene678"	"Gene678"	4.87225554487798	1	4.87225554487798	0.561611046115897	0.861976189090746	1	1
"Gene680"	"Gene680"	10.3159456715468	1	10.3159456715468	0.431336160701879	1.41944595251344	1	1
"Gene684"	"Gene684"	4.65568535589072	1	4.65568535589072	1.30470890521051	2.06716154945342	1	1
"Gene689"	"Gene689"	8.33853737414672	1	8.33853737414672	0.620637783649542	1.17444722080466	1	1
"Gene690"	"Gene690"	2.46435161141468	1	2.46435161141468	0.453249853464982	0.909134225520979	1	1
"Gene696"	"Gene696"	1.76733021750836	1	1.76733021750836	0.87858680790442	1.05185207485949	1	1
"Gene697"	"Gene697"	1.94605228321677	62.654152495815	66.6482015648898	3.36469117120699	0.755160423228043	1	1
"Gene705"	"Gene705"	3.75002150336093	1	3.75002150336093	1.81816009558216	0.742703101776519	1	1
"Gene707"	"Gene707"	3.23543979747872	1	3.23543979747872	2.02011167444013	1.17015555798625	1	1.23828562517201
"Gene709"	"Gene709"	0.42713370768816	45.0834621771626	47.9574226884214	1.29798700317763	0.807236470236063	1	0.762590786834984
"Gene713"	"Gene713"	4.51860548583808	1	4.51860548583808	0.54918790205563	0.71106429981528	1	0.756944493566029
"Gene715"	"Gene715"	3.46353562126649	1	3.46353562126649	1.74305214512959	2.19212471012578	1	1
"Gene717"	"Gene717"	3.50873000413515	1	3.50873000413515	2.5968476895241	1.79616174001958	1	1
"Gene719"	"Gene719"	4.11868578422092	1	4.11868578422092	1.32599068834114	0.831391020730156	1	1
"Gene720"	"Gene720"	9.45274594417852	1	9.45274594417852	1.24476885351797	1.71623783168415	1	1.47855688005827
"Gene721"	"Gene721"	1.7800475577532	1	1.7800475577532	1.64426168632424	1.90340911438242	1	1
"Gene724"	"Gene724"	3.19205283443962	1	3.19205283443962	0.695288799488814	1.97446244525129	1	1
"Gene725"	"Gene725"	3.73126900434327	1	3.73126900434327	0.703001303157241	0.658532069584629	1	1
"Gene726"	"Gene726"	2.34480997075568	1	2.34480997075568	2.05854738280533	0.614458485577655	1	1
"Gene727"	"Gene727"	8.74825169415151	1	8.74825169415151	0.607087861121421	0.64437918554299	1	1
"Gene728"	"Gene728"	0.759817646233535	1	0.759817646233535	3.96023562157178	2.02058638278222	1	1
"Gene732"	"Gene732"	4.12095284894995	1	4.12095284894995	0.463231736418315	1.33127498887838	1	1
"Gene733"	"Gene733"	4.253925634324	1	4.253925634324	1.38607975661266	0.80590488046772	1	1
"Gene735"	"Gene735"	3.02788564098478	1	3.02788564098478	0.682150129607889	1.8950945918409	1	1
"Gene736"	"Gene736"	4.0815342588452	1	4.0815342588452	2.95674384906269	0.802653520774104	1	1
"Gene740"	"Gene740"	6.78724567725417	1	6.78724567725417	2.11166555500361	1.9257152665682	1	1
"Gene743"	"Gene743"	20.86117953423	1	20.86117953423	0.815201273069965	1.56039699992153	1	1
"Gene744"	"Gene744"	9.40091749268645	1	9.40091749268645	0.710803648389576	0.379627794744309	1	1
"Gene751"	"Gene751"	4.34008574749943	1	4.34008574749943	3.59389675947161	0.685697802329582	1	1.65287498503118
"Gene752"	"Gene752"	2.52365213852085	1	2.52365213852085	0.619591683802589	1.29560913437166	1	0.900857325916523
"Gene756"	"Gene756"	0.195298400186706	31.9149632043016	33.9494640952715	0.395106266886518	0.787517804071478	0.717746746111316	1.17623459630266
"Gene757"	"Gene757"	7.71251372142718	1	7.71251372142718	0.720718891830665	1.52506527801397	1	1
"Gene759"	"Gene759"	2.89451722296865	1	2.89451722296865	2.45611702718763	1.14132109370267	1	1
"Gene760"	"Gene760"	4.87309974227122	1	4.87309974227122	0.919671388592649	0.698637471815679	1	1
"Gene761"	"Gene761"	2.27531505909554	1	2.27531505909554	1.03477195335483	0.639302217593717	1	1
"Gene763"	"Gene763"	7.02934984812738	1	7.02934984812738	1.57239337119278	0.973759254525865	1	1
"Gene769"	"Gene769"	3.83326988803225	1	3.83326988803225	0.60707456634314	0.570246197054978	1	1
"Gene772"	"Gene772"	0.246374965591481	55.4584698953794	58.993811787886	0.706632176689533	0.920256602054503	1	1
"Gene773"	"Gene773"	5.27818799764599	1	5.27818799764599	0.935126771900663	0.865743723258695	1	1
"Gene775"	"Gene775"	3.64411479154633	43.031453033184	45.7746029774691	1.09725690745551	1.38613055662922	1	1
"Gene776"	"Gene776"	1.74535094435157	1	1.74535094435157	1.08791154139646	0.976918466118729	1	1.51070813670349
"Gene778"	"Gene778"	0.44324582371855	32.5247598558039	34.5981337927131	0.481110296619402	3.03546692851342	1	1
"Gene782"	"Gene782"	0.16126636265141	76.5352498985673	81.4141849959528	0.695779175379446	0.58375291025656	1	1
"Gene788"	"Gene788"	2.98854729562612	33.1377800357415	35.2502325106481	1.13728030610571	2.23651645346045	1	1
"Gene790"	"Gene790"	5.09261920855958	1	5.09261920855958	0.621102279876641	0.759984663179272	1	1
"Gene792"	"Gene792"	3.78583294440748	1	3.78583294440748	0.53857881314439	1.41314767469967	1	1
"Gene795"	"Gene795"	3.24935292482399	1	3.24935292482399	0.560693337312455	1.57194767151605	1	1
"Gene796"	"Gene796"	0.333863801779148	49.7682386758909	52.9408422374219	2.43730714727958	0.926571764693462	1	1
"Gene797"	"Gene797"	6.46973823094745	1	6.46973823094745	0.48576759870212	0.738222512688734	1	1
"Gene798"	"Gene798"	2.6327213437127	1	2.6327213437127	1.0348539762278	0.884673718290561	1	1
"Gene799"	"Gene799"	4.9212312555077	1	4.9212312555077	2.12340910302446	0.81084330371176	1	1
"Gene815"	"Gene815"	3.77427121441359	1	3.77427121441359	0.798777341599371	1.12211751587208	1	1.04958785135831
"Gene816"	"Gene816"	4.27712801528398	1	4.27712801528398	0.938396997857448	0.772272669242208	1	1
"Gene817"	"Gene817"	4.40224927382453	1	4.40224927382453	0.612223456133083	2.42057301205181	1	1.24152963663039
"Gene818"	"Gene818"	2.49163424227815	1	2.49163424227815	1.63691018165681	1.06927584203111	1	1
"Gene819"	"Gene819"	2.59175428658673	1	2.59175428658673	1.73178733555871	0.842424243833536	1	1
"Gene821"	"Gene821"	5.65599757394281	1	5.65599757394281	0.516944793461709	0.889864186002469	1	1
"Gene822"	"Gene822"	5.00552085616866	1	5.00552085616866	1.2087501676719	0.606611565090565	1	1
"Gene827"	"Gene827"	3.53753813167273	1	3.53753813167273	3.00333538930253	1.46329640743393	1	1
"Gene828"	"Gene828"	1.87998519885936	1	1.87998519885936	1.04571736379163	0.79966684112798	1	1.03482845227942
"Gene832"	"Gene832"	5.23022699315307	1	5.23022699315307	1.31778530503588	1.54239737998591	1	1
"Gene834"	"Gene834"	1.70291708537792	1	1.70291708537792	1.34568642800985	3.27789927502646	1	1
"Gene837"	"Gene837"	3.79994603422181	1	3.79994603422181	1.38954384112768	0.372497435790096	1	1
"Gene838"	"Gene838"	3.5156471779548	1	3.5156471779548	3.48453933888072	0.79907322714438	1	1
"Gene840"	"Gene840"	1.65702151295263	1	1.65702151295263	1.49425324645181	2.41604112214696	1	1.4893530236533
"Gene842"	"Gene842"	9.47881186742564	1	9.47881186742564	2.41868760642584	1.14994423819585	1	1
"Gene843"	"Gene843"	5.20493556010863	1	5.20493556010863	1.13624878215073	1.01988240631013	1	0.972006625878343
"Gene844"	"Gene844"	1.28920295108607	1	1.28920295108607	1.13604559071529	2.49714857398914	1	1
"Gene850"	"Gene850"	8.30123147017078	1	8.30123147017078	0.376349876494358	0.38861530135569	1.00293604636701	1
"Gene857"	"Gene857"	4.07752282240916	1	4.07752282240916	1.92260740102631	0.450586169018322	1.29923851063793	1
"Gene858"	"Gene858"	6.4654520563931	1	6.4654520563931	2.63327844867155	1.40243338834727	1	1
"Gene860"	"Gene860"	8.73083061907532	1	8.73083061907532	0.824837574663484	0.556385048840676	1	1
"Gene871"	"Gene871"	2.90449862335703	1	2.90449862335703	2.03157638227614	1.76459267380824	1	1
"Gene873"	"Gene873"	2.46982298475411	1	2.46982298475411	0.619524097306429	1.80706302957342	1	1
"Gene874"	"Gene874"	2.18329386846142	1	2.18329386846142	2.47013257695934	2.27351613803078	1	1
"Gene877"	"Gene877"	0.10318486798816	65.7201446664328	69.9096432418378	0.638788637379726	0.575588099457223	1	1
"Gene878"	"Gene878"	9.18036336477974	1	9.18036336477974	1.01317257331012	0.351864330382892	1.08312802969231	1
"Gene881"	"Gene881"	4.85511583320962	1	4.85511583320962	1.6421060373737	1.28620971531798	1	1
"Gene885"	"Gene885"	2.97498477322114	34.472063021346	36.6695727750482	1.02349822956081	2.95645497047396	1	1
"Gene888"	"Gene888"	1.72318968123446	1	1.72318968123446	0.671311437958957	2.77387328438419	1.07387840199072	1
"Gene889"	"Gene889"	4.98271829447447	1	4.98271829447447	0.351574086980961	0.996470934018012	1	1
"Gene894"	"Gene894"	3.13947804459571	1	3.13947804459571	2.55647123469821	1.47762143933362	1	1
"Gene895"	"Gene895"	2.54198113632094	77.3388281135445	82.2689893578589	0.965582234704927	0.59674159860541	1	1
"Gene898"	"Gene898"	4.3426472967411	1	4.3426472967411	0.685059828207582	0.627349002472306	1	1
"Gene903"	"Gene903"	5.42031479700627	1	5.42031479700627	2.34633867676932	1.44571618738915	1	0.987606658903762
"Gene905"	"Gene905"	10.5399173603298	1	10.5399173603298	0.905436859710047	0.688631556392479	1	1
"Gene906"	"Gene906"	2.43313701614973	1	2.43313701614973	1.60151163493435	0.686383406147657	1	1
"Gene910"	"Gene910"	10.2273408957694	1	10.2273408957694	0.508627206712239	0.5167246554099	1	0.807010111917299
"Gene912"	"Gene912"	0.1076249952377	119.797467772855	127.434263509062	1.32602403939332	2.97068615244067	1	1
"Gene913"	"Gene913"	1.51126409469291	1	1.51126409469291	0.92863996128437	1.87808483372227	1	1
"Gene922"	"Gene922"	6.85673230200399	1	6.85673230200399	0.453723672888303	2.93807168747596	0.981995687809783	1
"Gene923"	"Gene923"	3.91447603794146	1	3.91447603794146	0.887877185021052	0.614960164072079	1	1
"Gene925"	"Gene925"	4.57879562294594	1	4.57879562294594	0.856987725759755	0.962221367726333	1	1
"Gene927"	"Gene927"	4.04044934027355	1	4.04044934027355	1.19113003751805	0.406243966631559	1	1
"Gene928"	"Gene928"	1.8174217562344	1	1.8174217562344	0.63430918752171	0.499844719223665	1	1
"Gene931"	"Gene931"	6.80687143275472	1	6.80687143275472	0.597181254532922	0.434795581148465	0.949791997949573	1
"Gene935"	"Gene935"	4.77771194417326	1	4.77771194417326	1.10842212425784	2.20298029138511	1	1.39736613685683
"Gene938"	"Gene938"	2.9197283304359	1	2.9197283304359	1.31489932041885	0.705814643270999	1	1
"Gene939"	"Gene939"	1.2846081634424	1	1.2846081634424	1.65111999847206	1.10542738372331	1	1
"Gene942"	"Gene942"	16.8766369019903	1	16.8766369019903	0.81344879597884	0.89855205420925	1.2573376380821	1
"Gene943"	"Gene943"	2.99600926792985	1	2.99600926792985	1.06276339523918	2.14775133673445	1	1
"Gene949"	"Gene949"	1.47591974413644	1	1.47591974413644	1.78474285516051	2.29477455791106	1	1
"Gene954"	"Gene954"	3.74738271333034	1	3.74738271333034	0.72803941151902	1.20007701980702	1	1
"Gene964"	"Gene964"	1.66769741028644	1	1.66769741028644	0.723903287524122	0.939731767833211	1	1
"Gene965"	"Gene965"	4.4734113345751	1	4.4734113345751	1.72307740066537	0.456904110023293	1	1
"Gene970"	"Gene970"	2.08073359571869	1	2.08073359571869	1.82333756170633	1.08162516545972	1	1
"Gene971"	"Gene971"	0.819716613092307	85.2720287809364	90.7079121757899	2.88772638996143	1.14677759660443	1	1
"Gene973"	"Gene973"	5.00275959887836	1	5.00275959887836	1.7631442810014	0.836171982782005	1	1
"Gene978"	"Gene978"	3.54235856629896	1	3.54235856629896	0.439491594405556	2.98645448355689	1	1
"Gene983"	"Gene983"	6.52304269479181	1	6.52304269479181	0.831724020108133	0.523779350509677	1	1
"Gene986"	"Gene986"	1.72975212164184	44.8280130636587	47.6856893183544	0.539111504573678	0.703208432065202	1	1
"Gene989"	"Gene989"	0.487067283829779	44.4806073019533	47.316137288543	0.641012359331885	0.634524432497811	1	1
"Gene990"	"Gene990"	3.0715884140925	1	3.0715884140925	1.1438560399599	0.692923905515601	1	1
"Gene1004"	"Gene1004"	4.29245298503347	1	4.29245298503347	0.996001569515405	1.19078810053071	1	1
"Gene1007"	"Gene1007"	6.20676945618522	1	6.20676945618522	1.1674936967905	1.41435859656637	1	1
"Gene1015"	"Gene1015"	1.73829044424268	1	1.73829044424268	3.78194906137603	1.03618448029724	0.760684408350749	1
"Gene1016"	"Gene1016"	2.31280963404769	59.8981848191782	63.7165476855866	0.568735519914253	0.71325940042259	1	1
"Gene1017"	"Gene1017"	2.63554267606726	1	2.63554267606726	1.62268396682319	2.16109407851464	1	1
"Gene1018"	"Gene1018"	2.40432633624491	1	2.40432633624491	0.901055917357599	2.0011308034907	1	1
"Gene1020"	"Gene1020"	4.78365931764414	1	4.78365931764414	0.410671369709977	1.08419631884251	1	1
"Gene1026"	"Gene1026"	3.62703894940829	1	3.62703894940829	0.692052124457772	1.55520628292517	1	1
"Gene1029"	"Gene1029"	5.03265940064459	1	5.03265940064459	0.547760160928514	0.720000446050577	1	1
"Gene1032"	"Gene1032"	5.9314393943247	1	5.9314393943247	0.494189107977915	1.85954122152053	1	1
"Gene1034"	"Gene1034"	2.54504357524163	1	2.54504357524163	3.22292698781678	0.600595215108935	1	1
"Gene1040"	"Gene1040"	6.70047485031774	1	6.70047485031774	3.60687760128715	1.61715189782055	1	1
"Gene1043"	"Gene1043"	3.34665669400083	1	3.34665669400083	1.41469828715735	2.70296217102837	1	1
"Gene1045"	"Gene1045"	5.63404525875525	1	5.63404525875525	1.57972779221854	2.13288962359082	1	1
"Gene1046"	"Gene1046"	4.0815463197501	1	4.0815463197501	0.920055695937929	0.625279240828575	1	1
"Gene1051"	"Gene1051"	3.50503775300359	1	3.50503775300359	0.513810174222424	0.486436795668086	1	1
"Gene1054"	"Gene1054"	3.32176148294324	1	3.32176148294324	1.10361554099919	1.71727279196867	1	1
"Gene1055"	"Gene1055"	2.78745163394997	1	2.78745163394997	2.0136895245866	1.93102751997923	1	1
"Gene1057"	"Gene1057"	5.41276060278069	1	5.41276060278069	2.47336395863225	1.11925928317709	1	1
"Gene1058"	"Gene1058"	4.6301075296154	1	4.6301075296154	1.44549692286381	1.14184441305924	1.03110990623601	1
"Gene1060"	"Gene1060"	1.04237901268795	101.505648230362	107.976385183469	1.84090955204122	0.983442900254246	1	1
"Gene1063"	"Gene1063"	2.78181485673697	1	2.78181485673697	0.800987721153491	0.716647579854094	1	1
"Gene1066"	"Gene1066"	2.71359017954057	1	2.71359017954057	4.09312268314287	2.87861141386001	1	1
"Gene1067"	"Gene1067"	0.252474706829238	40.4007787865727	42.9762296780868	0.356022890042305	1.48952667307159	1	1
"Gene1068"	"Gene1068"	1.76341208406994	1	1.76341208406994	1.43171072214458	2.00097392031672	1	1
"Gene1069"	"Gene1069"	5.08806077812168	1	5.08806077812168	1.18179294931883	1.38433935007264	1	1
"Gene1070"	"Gene1070"	1.39080186727455	1	1.39080186727455	0.822920738712718	1.56309124583201	1	1
"Gene1071"	"Gene1071"	0.163151945885726	89.0044524531341	94.6782687335106	1.57707847176934	0.543688838131475	1	1
"Gene1078"	"Gene1078"	2.48281428709502	1	2.48281428709502	2.06723279021246	1.21164033240975	1	1
"Gene1082"	"Gene1082"	1.22342260610943	1	1.22342260610943	2.50519250477449	1.21704661056504	1	1
"Gene1085"	"Gene1085"	6.79666012924654	1	6.79666012924654	1.07649088022755	1.27063111111898	1	1
"Gene1086"	"Gene1086"	1.52104584235046	37.6169776419401	40.0149680152395	0.271396364507151	1.19586712363432	1	1
"Gene1090"	"Gene1090"	1.7188837578768	1	1.7188837578768	2.28302265295768	2.17150922942664	1	1
"Gene1091"	"Gene1091"	6.73632960286403	1	6.73632960286403	3.28803800011013	0.442640380387412	1	1
"Gene1092"	"Gene1092"	7.07866355050737	60.6256426258542	64.4903791492319	1.01077353663956	0.748701670870124	1	1
"Gene1095"	"Gene1095"	5.13360604809747	1	5.13360604809747	1.02372416760406	0.543694957182861	1	1
"Gene1099"	"Gene1099"	2.30961972698724	1	2.30961972698724	1.82205640015613	1.43358010618015	0.851023732278818	1
"Gene1100"	"Gene1100"	4.44086384420408	1	4.44086384420408	0.589061347677764	1.16266067107332	1	0.999638161273976
"Gene1101"	"Gene1101"	1.37095219024031	1	1.37095219024031	1.18808422253148	1.38413136587887	1.26895876662743	1
"Gene1103"	"Gene1103"	1.57419031422048	1	1.57419031422048	1.77624986456067	1.04652359402034	1	1
"Gene1104"	"Gene1104"	6.60911627648011	1	6.60911627648011	0.651796671921293	0.668071600889699	1	1
"Gene1105"	"Gene1105"	3.1768011076302	1	3.1768011076302	0.741569201770022	0.596670255887835	1	1
"Gene1114"	"Gene1114"	7.38640342656118	1	7.38640342656118	0.701903817143892	1.14537375356059	1	1
"Gene1115"	"Gene1115"	1.26719198658068	1	1.26719198658068	0.95493390608524	1.15191227854101	1	1
"Gene1116"	"Gene1116"	5.14510740209597	85.6737107297493	91.1352003669635	0.602808901640015	0.563601420110244	1	1
"Gene1119"	"Gene1119"	2.77822209441362	1	2.77822209441362	1.14380666159204	2.1853378966743	1	1
"Gene1120"	"Gene1120"	2.27029337818105	1	2.27029337818105	1.41508156052586	0.622327708350477	1.24722453125368	1
"Gene1124"	"Gene1124"	2.96142403685686	1	2.96142403685686	0.653462752318868	0.597410321934149	1	1
"Gene1128"	"Gene1128"	5.11346642959315	1	5.11346642959315	0.698221671341349	0.770822911353662	1	1
"Gene1130"	"Gene1130"	6.55004585370199	1	6.55004585370199	0.752442904329455	2.24745905854309	1	1
"Gene1132"	"Gene1132"	2.60508819687379	1	2.60508819687379	1.6468883001529	0.927476112377935	1	1
"Gene1135"	"Gene1135"	7.82289549941982	1	7.82289549941982	0.727637406329894	0.888176253666044	1	1
"Gene1136"	"Gene1136"	5.25400644289699	1	5.25400644289699	0.518608359318822	0.923684312152401	1	1
"Gene1138"	"Gene1138"	2.68361898884065	1	2.68361898884065	1.45252553863683	1.3365815010482	1	1
"Gene1139"	"Gene1139"	5.62469385099513	1	5.62469385099513	1.95340487213961	2.40740658644478	1	1
"Gene1140"	"Gene1140"	1.0738696738542	1	1.0738696738542	1.05905279537794	1.53507666381964	1	1
"Gene1141"	"Gene1141"	1.56534876571773	1	1.56534876571773	2.79255129677024	1.58396014007157	1	1
"Gene1142"	"Gene1142"	9.86797226433825	1	9.86797226433825	0.613427131180126	1.27361637293785	1	1
"Gene1145"	"Gene1145"	5.09789397912898	1	5.09789397912898	0.369248250775793	0.575171719447047	1	1
"Gene1147"	"Gene1147"	2.72051677700628	1	2.72051677700628	2.86116564453792	3.3866809648967	1	1
"Gene1153"	"Gene1153"	3.91467862912973	1	3.91467862912973	1.06237394363597	0.417849340352636	1	1
"Gene1154"	"Gene1154"	3.73262997079986	1	3.73262997079986	0.495019493787525	1.10016503177091	1	1
"Gene1156"	"Gene1156"	1.93837189773711	1	1.93837189773711	0.6833664816363	1.19906929898445	1	1
"Gene1157"	"Gene1157"	2.72381694045353	1	2.72381694045353	0.95737370009201	0.762820676070063	1	1
"Gene1163"	"Gene1163"	4.56635033545366	1	4.56635033545366	0.612642870836877	0.678973665585104	1	1
"Gene1165"	"Gene1165"	8.9113666064195	1	8.9113666064195	1.80167739126816	0.678284944345951	1	1
"Gene1170"	"Gene1170"	1.91163275699785	1	1.91163275699785	0.755562933766292	0.75964233886604	1	1
"Gene1171"	"Gene1171"	7.26342919634619	1	7.26342919634619	0.577387042564021	2.25201354303473	1	1
"Gene1175"	"Gene1175"	0.545212544296837	56.4204362945567	60.0171011935691	0.424264849054984	1.64480138490009	1	1
"Gene1177"	"Gene1177"	2.32081715828534	1	2.32081715828534	0.745260984829396	0.948085487241939	1	1
"Gene1178"	"Gene1178"	16.2989188860915	1	16.2989188860915	0.721907079320086	0.564694433004427	1	1
"Gene1181"	"Gene1181"	1.97484465144478	1	1.97484465144478	0.722662536408075	1.6589928484035	1	1
"Gene1182"	"Gene1182"	2.77568009180982	1	2.77568009180982	0.923509163882125	0.792231336780454	1	1
"Gene1183"	"Gene1183"	1.27872518578174	1	1.27872518578174	0.989068142227631	1.62483571421472	1	1
